dataset, year, month, lat, lon, AGNPP, AR, BGNPP, BTRAN
1.0, 154.0, 3.0, -7.75, 138.75, 3.0305413E-5, 1.052904E-4, 1.7028455E-5, 1.0
1.0, 154.0, 3.0, -7.75, 139.25, 3.295003E-5, 1.0589287E-4, 1.6963992E-5, 1.0
1.0, 154.0, 3.0, -7.75, 139.75, 2.8776816E-5, 9.940311E-5, 1.4840709E-5, 1.0
1.0, 154.0, 3.0, -7.75, 140.25, 3.313893E-5, 1.08513355E-4, 1.7049259E-5, 1.0
1.0, 154.0, 3.0, -7.75, 140.75, 3.275874E-5, 1.077091E-4, 1.6854157E-5, 1.0
1.0, 154.0, 3.0, -7.75, 141.25, 3.3024175E-5, 1.1051279E-4, 1.6965421E-5, 1.0
1.0, 154.0, 3.0, -7.75, 141.75, 3.3047432E-5, 1.1006005E-4, 1.697278E-5, 1.0
1.0, 154.0, 3.0, -7.75, 142.25, 3.2667755E-5, 1.12718364E-4, 1.6774406E-5, 1.0
1.0, 154.0, 3.0, -7.75, 142.75, 3.2555945E-5, 1.1458713E-4, 1.6715943E-5, 1.0
1.0, 154.0, 3.0, -7.75, 143.25, 3.2632594E-5, 1.14692826E-4, 1.6753718E-5, 1.0
1.0, 154.0, 3.0, -7.75, 143.75, 3.1960182E-5, 1.1398117E-4, 1.6621607E-5, 0.99
1.0, 154.0, 3.0, -7.75, 145.25, 3.5008008E-5, 1.14142436E-4, 1.79692E-5, 1.0
1.0, 154.0, 3.0, -8.25, 138.25, 3.276386E-5, 1.01827456E-4, 1.6830765E-5, 0.98
1.0, 154.0, 3.0, -8.25, 138.75, 3.2628912E-5, 1.0040565E-4, 1.6773058E-5, 0.98
1.0, 154.0, 3.0, -8.25, 140.25, 1.7443199E-5, 9.305978E-5, 9.042242E-6, 1.0
1.0, 154.0, 3.0, -8.25, 140.75, 1.3663699E-5, 9.191306E-5, 7.0532906E-6, 1.0
1.0, 154.0, 3.0, -8.25, 141.25, 2.8148477E-5, 1.01657446E-4, 1.6646649E-5, 1.0
1.0, 154.0, 3.0, -8.25, 141.75, 3.196842E-5, 1.0122198E-4, 1.6485359E-5, 1.0
1.0, 154.0, 3.0, -8.25, 142.25, 3.133872E-5, 1.00952086E-4, 1.6315758E-5, 0.99
1.0, 154.0, 3.0, -8.25, 142.75, 3.273789E-5, 1.06354615E-4, 1.6848626E-5, 0.99
1.0, 154.0, 3.0, -8.25, 143.25, 3.0856427E-5, 1.10490684E-4, 1.6469461E-5, 0.97
1.0, 154.0, 4.0, 2.25, 128.25, 3.9683375E-5, 1.2149855E-4, 2.0341524E-5, 1.0
1.0, 154.0, 4.0, 1.75, 127.75, 3.9464718E-5, 1.2207363E-4, 2.046615E-5, 1.0
1.0, 154.0, 4.0, 1.25, 127.75, 3.86177E-5, 1.2363162E-4, 2.026671E-5, 1.0
1.0, 154.0, 4.0, 1.25, 128.25, 3.972664E-5, 1.2486412E-4, 2.0364052E-5, 1.0
1.0, 154.0, 4.0, 1.25, 128.75, 3.8882874E-5, 1.2522603E-4, 1.9935338E-5, 1.0
1.0, 154.0, 4.0, 0.75, 127.75, 3.8342503E-5, 1.2432184E-4, 1.9657902E-5, 1.0
1.0, 154.0, 4.0, 0.75, 128.25, 3.8756636E-5, 1.2576654E-4, 1.986982E-5, 1.0
1.0, 154.0, 4.0, 0.25, 127.75, 3.9429815E-5, 1.236128E-4, 2.0214527E-5, 1.0
1.0, 154.0, 4.0, -0.25, 127.75, 3.8108006E-5, 1.17890246E-4, 1.9548192E-5, 1.0
1.0, 154.0, 4.0, -0.25, 130.75, 3.5838868E-5, 1.2463969E-4, 1.8380533E-5, 1.0
1.0, 154.0, 4.0, -0.75, 131.75, 3.6357684E-5, 1.2495041E-4, 1.864329E-5, 1.0
1.0, 154.0, 4.0, -0.75, 132.25, 3.6666628E-5, 1.2473659E-4, 1.880026E-5, 1.0
1.0, 154.0, 4.0, -0.75, 132.75, 3.7728252E-5, 1.2536492E-4, 1.9340609E-5, 1.0
1.0, 154.0, 4.0, -0.75, 133.25, 3.7756206E-5, 1.2515119E-4, 1.9354839E-5, 1.0
1.0, 154.0, 4.0, -0.75, 133.75, 3.8740298E-5, 1.2260048E-4, 1.9857165E-5, 1.0
1.0, 154.0, 4.0, -0.75, 135.75, 3.4871508E-5, 1.2106557E-4, 1.7887334E-5, 1.0
1.0, 154.0, 4.0, -1.25, 131.25, 3.4201734E-5, 1.2089888E-4, 1.75448E-5, 1.0
1.0, 154.0, 4.0, -1.25, 131.75, 3.3472534E-5, 1.210167E-4, 1.7175176E-5, 1.0
1.0, 154.0, 4.0, -1.25, 132.25, 3.7110207E-5, 1.2284714E-4, 1.90261E-5, 1.0
1.0, 154.0, 4.0, -1.25, 132.75, 3.8601214E-5, 1.2253034E-4, 1.9785886E-5, 1.0
1.0, 154.0, 4.0, -1.25, 133.25, 3.8405244E-5, 1.2291082E-4, 1.9685736E-5, 1.0
1.0, 154.0, 4.0, -1.25, 133.75, 3.4161738E-5, 1.2084449E-4, 1.7524128E-5, 1.0
1.0, 154.0, 4.0, -1.75, 127.75, 3.917326E-5, 1.19102464E-4, 2.009171E-5, 1.0
1.0, 154.0, 4.0, -1.75, 130.25, 3.610994E-5, 1.2402258E-4, 1.8516306E-5, 1.0
1.0, 154.0, 4.0, -1.75, 132.25, 3.4380315E-5, 1.2128016E-4, 1.7635E-5, 1.0
1.0, 154.0, 4.0, -1.75, 132.75, 3.699316E-5, 1.2202239E-4, 1.8966133E-5, 1.0
1.0, 154.0, 4.0, -1.75, 133.25, 3.9022994E-5, 1.20259334E-4, 2.0000783E-5, 1.0
1.0, 154.0, 4.0, -1.75, 133.75, 4.04618E-5, 1.1459276E-4, 2.0734373E-5, 1.0
1.0, 154.0, 4.0, -1.75, 136.25, 3.341005E-5, 1.1850299E-4, 1.71432E-5, 1.0
1.0, 154.0, 4.0, -1.75, 137.75, 3.159793E-5, 1.1560144E-4, 1.622355E-5, 1.0
1.0, 154.0, 4.0, -1.75, 138.25, 3.0836705E-5, 1.1634389E-4, 1.5837359E-5, 1.0
1.0, 154.0, 4.0, -2.25, 132.75, 3.2819873E-5, 1.1542568E-4, 1.684498E-5, 0.99
1.0, 154.0, 4.0, -2.25, 133.25, 3.3000037E-5, 1.1809638E-4, 1.6934515E-5, 1.0
1.0, 154.0, 4.0, -2.25, 133.75, 3.402014E-5, 1.1828752E-4, 1.765246E-5, 0.99
1.0, 154.0, 4.0, -2.25, 136.75, 3.526994E-5, 1.1996105E-4, 1.8086988E-5, 1.0
1.0, 154.0, 4.0, -2.25, 137.25, 3.1691365E-5, 1.160949E-4, 1.6271035E-5, 1.0
1.0, 154.0, 4.0, -2.25, 137.75, 3.0663912E-5, 1.1565672E-4, 1.5747959E-5, 1.0
1.0, 154.0, 4.0, -2.25, 138.25, 3.06239E-5, 1.1573006E-4, 1.5727152E-5, 1.0
1.0, 154.0, 4.0, -2.25, 138.75, 3.144272E-5, 1.1588951E-4, 1.614416E-5, 1.0
1.0, 154.0, 4.0, -2.25, 139.25, 3.126154E-5, 1.1515099E-4, 1.6051383E-5, 0.99
1.0, 154.0, 4.0, -2.75, 132.25, 3.2867498E-5, 1.1573161E-4, 1.687087E-5, 1.0
1.0, 154.0, 4.0, -2.75, 132.75, 3.2912223E-5, 1.1536067E-4, 1.709304E-5, 1.0
1.0, 154.0, 4.0, -2.75, 133.25, 3.1477775E-5, 1.1755223E-4, 1.6351158E-5, 1.0
1.0, 154.0, 4.0, -2.75, 133.75, 3.1724463E-5, 1.17021926E-4, 1.6283766E-5, 1.0
1.0, 154.0, 4.0, -2.75, 134.25, 3.4711888E-5, 1.2202336E-4, 1.7801221E-5, 1.0
1.0, 154.0, 4.0, -2.75, 136.25, 3.1712985E-5, 1.1681549E-4, 1.6278522E-5, 1.0
1.0, 154.0, 4.0, -2.75, 136.75, 3.1486525E-5, 1.1704592E-4, 1.616288E-5, 1.0
1.0, 154.0, 4.0, -2.75, 137.25, 3.1526946E-5, 1.16823845E-4, 1.618366E-5, 1.0
1.0, 154.0, 4.0, -2.75, 137.75, 3.1726715E-5, 1.167548E-4, 1.6285128E-5, 1.0
1.0, 154.0, 4.0, -2.75, 138.25, 3.1675045E-5, 1.1651988E-4, 1.625914E-5, 1.0
1.0, 154.0, 4.0, -2.75, 138.75, 3.126264E-5, 1.1606222E-4, 1.6050431E-5, 1.0
1.0, 154.0, 4.0, -2.75, 139.25, 3.0953608E-5, 1.1558603E-4, 1.5896043E-5, 1.0
1.0, 154.0, 4.0, -2.75, 139.75, 3.1251537E-5, 1.1495415E-4, 1.6048574E-5, 1.0
1.0, 154.0, 4.0, -2.75, 140.25, 3.252247E-5, 1.1663653E-4, 1.6693273E-5, 1.0
1.0, 154.0, 4.0, -2.75, 140.75, 3.126164E-5, 1.14743045E-4, 1.6055237E-5, 1.0
1.0, 154.0, 4.0, -2.75, 141.25, 3.1412204E-5, 1.15476425E-4, 1.6132177E-5, 1.0
1.0, 154.0, 4.0, -3.25, 128.25, 3.4369128E-5, 1.10704736E-4, 1.7640814E-5, 1.0
1.0, 154.0, 4.0, -3.25, 128.75, 3.5479057E-5, 1.1406099E-4, 1.8211593E-5, 1.0
1.0, 154.0, 4.0, -3.25, 129.25, 3.3565488E-5, 1.14280396E-4, 1.7234443E-5, 1.0
1.0, 154.0, 4.0, -3.25, 129.75, 3.3072392E-5, 1.15282826E-4, 1.6978567E-5, 1.0
1.0, 154.0, 4.0, -3.25, 130.25, 3.336813E-5, 1.1678772E-4, 1.7125436E-5, 1.0
1.0, 154.0, 4.0, -3.25, 132.75, 3.2456046E-5, 1.1812107E-4, 1.6654127E-5, 1.0
1.0, 154.0, 4.0, -3.25, 133.25, 3.1296007E-5, 1.1791663E-4, 1.6065043E-5, 1.0
1.0, 154.0, 4.0, -3.25, 133.75, 3.231941E-5, 1.1867041E-4, 1.6584818E-5, 1.0
1.0, 154.0, 4.0, -3.25, 134.25, 3.334827E-5, 1.1930359E-4, 1.7107885E-5, 1.0
1.0, 154.0, 4.0, -3.25, 134.75, 3.5358007E-5, 1.2162037E-4, 1.8131754E-5, 1.0
1.0, 154.0, 4.0, -3.25, 135.75, 3.1384174E-5, 1.17055475E-4, 1.634553E-5, 1.0
1.0, 154.0, 4.0, -3.25, 136.25, 3.1306205E-5, 1.1567881E-4, 1.6072425E-5, 1.0
1.0, 154.0, 4.0, -3.25, 136.75, 3.4336634E-5, 1.1926551E-4, 1.7609713E-5, 1.0
1.0, 154.0, 4.0, -3.25, 137.25, 3.35614E-5, 1.1829921E-4, 1.721589E-5, 1.0
1.0, 154.0, 4.0, -3.25, 137.75, 3.2524873E-5, 1.165596E-4, 1.668986E-5, 1.0
1.0, 154.0, 4.0, -3.25, 138.25, 3.156815E-5, 1.1399597E-4, 1.620699E-5, 1.0
1.0, 154.0, 4.0, -3.25, 138.75, 3.3195527E-5, 1.150364E-4, 1.7032451E-5, 0.99
1.0, 154.0, 4.0, -3.25, 139.25, 3.2289703E-5, 1.1674218E-4, 1.6572181E-5, 1.0
1.0, 154.0, 4.0, -3.25, 139.75, 3.2120737E-5, 1.1621841E-4, 1.6486114E-5, 1.0
1.0, 154.0, 4.0, -3.25, 140.25, 3.262384E-5, 1.1689848E-4, 1.6742084E-5, 1.0
1.0, 154.0, 4.0, -3.25, 140.75, 3.1026953E-5, 1.1502647E-4, 1.5932754E-5, 1.0
1.0, 154.0, 4.0, -3.25, 141.25, 3.1529016E-5, 1.1629819E-4, 1.6187107E-5, 1.0
1.0, 154.0, 4.0, -3.25, 141.75, 3.216891E-5, 1.171578E-4, 1.651222E-5, 1.0
1.0, 154.0, 4.0, -3.25, 142.25, 3.2061267E-5, 1.1667484E-4, 1.6457761E-5, 1.0
1.0, 154.0, 4.0, -3.25, 142.75, 3.2144733E-5, 1.1728666E-4, 1.6498452E-5, 1.0
1.0, 154.0, 4.0, -3.75, 130.75, 3.4240325E-5, 1.215345E-4, 1.7564113E-5, 1.0
1.0, 154.0, 4.0, -3.75, 132.75, 3.292608E-5, 1.1892836E-4, 1.6892509E-5, 1.0
1.0, 154.0, 4.0, -3.75, 133.25, 3.1506064E-5, 1.17505624E-4, 1.6172304E-5, 1.0
1.0, 154.0, 4.0, -3.75, 134.25, 3.452048E-5, 1.1952912E-4, 1.7704284E-5, 1.0
1.0, 154.0, 4.0, -3.75, 134.75, 3.289302E-5, 1.1876001E-4, 1.6876878E-5, 1.0
1.0, 154.0, 4.0, -3.75, 135.25, 3.2272314E-5, 1.1873593E-4, 1.655981E-5, 1.0
1.0, 154.0, 4.0, -3.75, 135.75, 3.1782252E-5, 1.173483E-4, 1.6313328E-5, 1.0
1.0, 154.0, 4.0, -3.75, 136.25, 3.5339934E-5, 1.1820254E-4, 1.8120007E-5, 1.0
1.0, 154.0, 4.0, -3.75, 136.75, 3.6036166E-5, 1.1773237E-4, 1.9032035E-5, 0.99
1.0, 154.0, 4.0, -3.75, 137.25, 3.2414042E-5, 1.17226875E-4, 1.7259357E-5, 0.99
1.0, 154.0, 4.0, -3.75, 137.75, 3.2977714E-5, 1.1708843E-4, 1.6919996E-5, 1.0
1.0, 154.0, 4.0, -3.75, 138.25, 3.1689266E-5, 1.1411372E-4, 1.626931E-5, 1.0
1.0, 154.0, 4.0, -3.75, 138.75, 3.243017E-5, 1.1464728E-4, 1.6847061E-5, 1.0
1.0, 154.0, 4.0, -3.75, 139.25, 3.0472085E-5, 1.1407012E-4, 1.5650558E-5, 1.0
1.0, 154.0, 4.0, -3.75, 139.75, 3.275561E-5, 1.1659267E-4, 1.6809092E-5, 1.0
1.0, 154.0, 4.0, -3.75, 140.25, 3.2461063E-5, 1.16446645E-4, 1.6659911E-5, 1.0
1.0, 154.0, 4.0, -3.75, 140.75, 3.2807413E-5, 1.16789255E-4, 1.6834801E-5, 1.0
1.0, 154.0, 4.0, -3.75, 141.25, 3.1509036E-5, 1.1598323E-4, 1.6390935E-5, 1.0
1.0, 154.0, 4.0, -3.75, 141.75, 3.2054144E-5, 1.1693726E-4, 1.6670441E-5, 1.0
1.0, 154.0, 4.0, -3.75, 142.25, 3.1922613E-5, 1.16332965E-4, 1.6602748E-5, 1.0
1.0, 154.0, 4.0, -3.75, 142.75, 3.1546388E-5, 1.1552934E-4, 1.6195187E-5, 1.0
1.0, 154.0, 4.0, -3.75, 143.25, 3.1480686E-5, 1.20968994E-4, 1.9177196E-5, 1.0
1.0, 154.0, 4.0, -3.75, 143.75, 3.2876298E-5, 1.1812367E-4, 1.75727E-5, 0.9936545
1.0, 154.0, 4.0, -4.25, 135.25, 3.4675315E-5, 1.1933012E-4, 1.778205E-5, 1.0
1.0, 154.0, 4.0, -4.25, 135.75, 3.7955375E-5, 1.15744646E-4, 1.9454461E-5, 1.0
1.0, 154.0, 4.0, -4.25, 136.25, 3.564419E-5, 1.05674495E-4, 1.8277886E-5, 1.0
1.0, 154.0, 4.0, -4.25, 136.75, 3.561556E-5, 9.565653E-5, 1.8263969E-5, 1.0
1.0, 154.0, 4.0, -4.25, 137.25, 3.2853284E-5, 9.997476E-5, 1.8968029E-5, 0.97
1.0, 154.0, 4.0, -4.25, 137.75, 3.6340287E-5, 9.757026E-5, 1.86326E-5, 0.99
1.0, 154.0, 4.0, -4.25, 138.25, 3.4548433E-5, 9.483516E-5, 1.8732851E-5, 0.99
1.0, 154.0, 4.0, -4.25, 138.75, 3.3242562E-5, 1.0039452E-4, 1.8763236E-5, 0.98
1.0, 154.0, 4.0, -4.25, 139.25, 3.73774E-5, 1.16846015E-4, 1.9160601E-5, 1.0
1.0, 154.0, 4.0, -4.25, 139.75, 3.2353124E-5, 1.1615215E-4, 1.7020691E-5, 0.99
1.0, 154.0, 4.0, -4.25, 140.25, 3.2145737E-5, 1.16104355E-4, 1.649601E-5, 1.0
1.0, 154.0, 4.0, -4.25, 140.75, 3.308869E-5, 1.17034026E-4, 1.6975051E-5, 1.0
1.0, 154.0, 4.0, -4.25, 141.25, 3.1159027E-5, 1.1509041E-4, 1.5996347E-5, 1.0
1.0, 154.0, 4.0, -4.25, 141.75, 3.0812225E-5, 1.144761E-4, 1.582115E-5, 1.0
1.0, 154.0, 4.0, -4.25, 142.25, 3.1323E-5, 1.15231756E-4, 1.6295979E-5, 1.0
1.0, 154.0, 4.0, -4.25, 142.75, 3.109263E-5, 1.14798415E-4, 1.5962874E-5, 1.0
1.0, 154.0, 4.0, -4.25, 143.25, 3.0112593E-5, 1.0853554E-4, 1.589512E-5, 0.9668977
1.0, 154.0, 4.0, -4.25, 143.75, 3.1148455E-5, 1.1515258E-4, 1.6898888E-5, 1.0
1.0, 154.0, 4.0, -4.25, 144.25, 3.100094E-5, 1.1406263E-4, 1.612849E-5, 1.0
1.0, 154.0, 4.0, -4.25, 144.75, 3.074225E-5, 1.1501767E-4, 1.620824E-5, 1.0
1.0, 154.0, 4.0, -4.75, 136.75, 3.4415443E-5, 1.1004817E-4, 1.789134E-5, 0.9935203
1.0, 154.0, 4.0, -4.75, 137.25, 3.6095455E-5, 1.0267297E-4, 1.8508592E-5, 1.0
1.0, 154.0, 4.0, -4.75, 137.75, 3.6167294E-5, 1.0168494E-4, 1.854602E-5, 1.0
1.0, 154.0, 4.0, -4.75, 138.25, 3.6090198E-5, 9.8226934E-5, 1.8507544E-5, 1.0
1.0, 154.0, 4.0, -4.75, 138.75, 3.5500467E-5, 9.625503E-5, 1.8208075E-5, 1.0
1.0, 154.0, 4.0, -4.75, 139.25, 3.8054193E-5, 1.06619125E-4, 1.95049E-5, 1.0
1.0, 154.0, 4.0, -4.75, 139.75, 3.7811646E-5, 1.1176616E-4, 1.9380506E-5, 1.0
1.0, 154.0, 4.0, -4.75, 140.25, 3.2440636E-5, 1.1334766E-4, 1.737424E-5, 0.97
1.0, 154.0, 4.0, -4.75, 140.75, 3.3552533E-5, 1.1686519E-4, 1.7210588E-5, 1.0
1.0, 154.0, 4.0, -4.75, 141.25, 3.1752712E-5, 1.14960734E-4, 1.62944E-5, 0.99
1.0, 154.0, 4.0, -4.75, 141.75, 3.0873984E-5, 1.140828E-4, 1.5851074E-5, 1.0
1.0, 154.0, 4.0, -4.75, 142.25, 3.06674E-5, 1.1357874E-4, 1.5747779E-5, 1.0
1.0, 154.0, 4.0, -4.75, 142.75, 3.1351326E-5, 1.15043404E-4, 1.6093505E-5, 1.0
1.0, 154.0, 4.0, -4.75, 143.25, 3.0256804E-5, 1.1364803E-4, 1.55385E-5, 1.0
1.0, 154.0, 4.0, -4.75, 143.75, 3.1354095E-5, 1.120329E-4, 1.610401E-5, 1.0
1.0, 154.0, 4.0, -4.75, 144.25, 3.1876254E-5, 1.1165818E-4, 1.6367458E-5, 1.0
1.0, 154.0, 4.0, -4.75, 144.75, 3.2864515E-5, 1.1336454E-4, 1.686974E-5, 1.0
1.0, 154.0, 4.0, -4.75, 145.25, 3.233372E-5, 1.15680035E-4, 1.659307E-5, 1.0
1.0, 154.0, 4.0, -5.25, 138.25, 3.1284657E-5, 1.1315956E-4, 1.606111E-5, 1.0
1.0, 154.0, 4.0, -5.25, 138.75, 3.2069533E-5, 1.1463804E-4, 1.6458132E-5, 1.0
1.0, 154.0, 4.0, -5.25, 139.25, 3.320395E-5, 1.1279061E-4, 1.7039702E-5, 1.0
1.0, 154.0, 4.0, -5.25, 139.75, 3.555465E-5, 1.1050899E-4, 1.8232426E-5, 1.0
1.0, 154.0, 4.0, -5.25, 140.25, 3.8007496E-5, 1.1017232E-4, 1.9479781E-5, 1.0
1.0, 154.0, 4.0, -5.25, 141.25, 3.736367E-5, 1.1332008E-4, 1.915153E-5, 1.0
1.0, 154.0, 4.0, -5.25, 141.75, 3.658784E-5, 1.1461658E-4, 1.8756498E-5, 1.0
1.0, 154.0, 4.0, -5.25, 142.25, 3.4010332E-5, 1.1621282E-4, 1.7662413E-5, 1.0
1.0, 154.0, 4.0, -5.25, 142.75, 3.3973076E-5, 1.16708085E-4, 1.742321E-5, 1.0
1.0, 154.0, 4.0, -5.25, 143.25, 3.2755946E-5, 1.14039474E-4, 1.6805929E-5, 0.99137694
1.0, 154.0, 4.0, -5.25, 143.75, 3.248248E-5, 1.1321013E-4, 1.6708907E-5, 1.0
1.0, 154.0, 4.0, -5.25, 144.25, 3.256399E-5, 1.15510615E-4, 1.6711103E-5, 1.0
1.0, 154.0, 4.0, -5.25, 144.75, 3.1702104E-5, 1.1455119E-4, 1.6274456E-5, 1.0
1.0, 154.0, 4.0, -5.25, 145.25, 3.3885062E-5, 1.1408033E-4, 1.7382547E-5, 1.0
1.0, 154.0, 4.0, -5.75, 134.75, 3.1780895E-5, 1.17325886E-4, 1.6310803E-5, 0.99
1.0, 154.0, 4.0, -5.75, 138.25, 3.0398003E-5, 1.12096954E-4, 1.5843556E-5, 0.99
1.0, 154.0, 4.0, -5.75, 138.75, 3.0179679E-5, 1.13235925E-4, 1.5498006E-5, 1.0
1.0, 154.0, 4.0, -5.75, 139.25, 3.1018295E-5, 1.1167781E-4, 1.5928827E-5, 1.0
1.0, 154.0, 4.0, -5.75, 139.75, 3.0794465E-5, 1.12139445E-4, 1.581312E-5, 1.0
1.0, 154.0, 4.0, -5.75, 140.25, 3.1817726E-5, 1.1517234E-4, 1.6329868E-5, 1.0
1.0, 154.0, 4.0, -5.75, 140.75, 3.5973448E-5, 1.1774024E-4, 1.8442855E-5, 1.0
1.0, 154.0, 4.0, -5.75, 141.25, 3.7389702E-5, 1.12946014E-4, 1.9164387E-5, 1.0
1.0, 154.0, 4.0, -5.75, 141.75, 3.7333655E-5, 1.09549845E-4, 1.9135436E-5, 1.0
1.0, 154.0, 4.0, -5.75, 142.25, 3.711712E-5, 1.08627995E-4, 1.902486E-5, 1.0
1.0, 154.0, 4.0, -5.75, 142.75, 3.6715264E-5, 1.0629263E-4, 1.8819417E-5, 1.0
1.0, 154.0, 4.0, -5.75, 143.25, 3.516833E-5, 9.7730124E-5, 1.803383E-5, 1.0
1.0, 154.0, 4.0, -5.75, 143.75, 3.6163063E-5, 1.03296225E-4, 1.854315E-5, 1.0
1.0, 154.0, 4.0, -5.75, 144.25, 3.644769E-5, 1.1229676E-4, 1.9143705E-5, 1.0
1.0, 154.0, 4.0, -5.75, 144.75, 3.515373E-5, 1.1301534E-4, 1.8026254E-5, 0.9952527
1.0, 154.0, 4.0, -5.75, 145.25, 3.2665295E-5, 1.1480319E-4, 1.6860906E-5, 1.0
1.0, 154.0, 4.0, -6.25, 134.25, 3.3000735E-5, 1.1350668E-4, 1.7157125E-5, 1.0
1.0, 154.0, 4.0, -6.25, 134.75, 3.1738324E-5, 1.1133051E-4, 1.6299351E-5, 0.99
1.0, 154.0, 4.0, -6.25, 138.75, 2.9952962E-5, 1.1410844E-4, 1.5381813E-5, 1.0
1.0, 154.0, 4.0, -6.25, 139.25, 3.0525047E-5, 1.1300886E-4, 1.5673613E-5, 1.0
1.0, 154.0, 4.0, -6.25, 139.75, 3.0421164E-5, 1.1327426E-4, 1.5622112E-5, 1.0
1.0, 154.0, 4.0, -6.25, 140.25, 3.0485466E-5, 1.1383932E-4, 1.5653934E-5, 1.0
1.0, 154.0, 4.0, -6.25, 140.75, 3.102699E-5, 1.1469555E-4, 1.5927899E-5, 1.0
1.0, 154.0, 4.0, -6.25, 141.25, 3.2365726E-5, 1.1598178E-4, 1.6606422E-5, 1.0
1.0, 154.0, 4.0, -6.25, 141.75, 3.4788878E-5, 1.16407806E-4, 1.7838818E-5, 1.0
1.0, 154.0, 4.0, -6.25, 142.25, 3.6588433E-5, 1.13362155E-4, 1.8755818E-5, 1.0
1.0, 154.0, 4.0, -6.25, 142.75, 3.727495E-5, 1.0551431E-4, 1.9107054E-5, 1.0
1.0, 154.0, 4.0, -6.25, 143.25, 3.610047E-5, 9.8817494E-5, 1.8509938E-5, 1.0
1.0, 154.0, 4.0, -6.25, 143.75, 3.439339E-5, 9.277031E-5, 1.8291006E-5, 1.0
1.0, 154.0, 4.0, -6.25, 144.25, 3.8054623E-5, 9.557132E-5, 1.9542022E-5, 1.0
1.0, 154.0, 4.0, -6.25, 144.75, 3.8220052E-5, 9.190946E-5, 2.0042904E-5, 0.99636513
1.0, 154.0, 4.0, -6.25, 145.25, 3.6309357E-5, 1.0238874E-4, 1.9657487E-5, 1.0
1.0, 154.0, 4.0, -6.75, 134.25, 3.155752E-5, 1.0380242E-4, 1.6883736E-5, 0.98
1.0, 154.0, 4.0, -6.75, 138.75, 2.8949995E-5, 1.11626105E-4, 1.4868417E-5, 0.98
1.0, 154.0, 4.0, -6.75, 139.25, 2.999338E-5, 1.12959446E-4, 1.5403437E-5, 1.0
1.0, 154.0, 4.0, -6.75, 139.75, 2.9669452E-5, 1.12693495E-4, 1.5238932E-5, 1.0
1.0, 154.0, 4.0, -6.75, 140.25, 2.9758485E-5, 1.1215259E-4, 1.528443E-5, 1.0
1.0, 154.0, 4.0, -6.75, 140.75, 2.964121E-5, 1.12982096E-4, 1.5224707E-5, 1.0
1.0, 154.0, 4.0, -6.75, 141.25, 3.0216015E-5, 1.11924375E-4, 1.5515941E-5, 1.0
1.0, 154.0, 4.0, -6.75, 141.75, 2.9917475E-5, 1.12500355E-4, 1.5363381E-5, 1.0
1.0, 154.0, 4.0, -6.75, 142.25, 3.1337928E-5, 1.1385935E-4, 1.6083066E-5, 1.0
1.0, 154.0, 4.0, -6.75, 142.75, 3.569605E-5, 1.1506135E-4, 1.8302433E-5, 1.0
1.0, 154.0, 4.0, -6.75, 143.25, 3.6752735E-5, 1.12015114E-4, 1.88425E-5, 1.0
1.0, 154.0, 4.0, -6.75, 143.75, 3.690114E-5, 1.0596069E-4, 1.89166E-5, 1.0
1.0, 154.0, 4.0, -6.75, 144.25, 3.7207217E-5, 1.0819668E-4, 1.9072822E-5, 1.0
1.0, 154.0, 4.0, -6.75, 144.75, 3.7281035E-5, 1.0685103E-4, 1.9115821E-5, 1.0
1.0, 154.0, 4.0, -6.75, 145.25, 4.1269042E-5, 8.985346E-5, 2.1293845E-5, 0.95205885
1.0, 154.0, 4.0, -7.25, 138.75, 3.0468029E-5, 1.08356544E-4, 1.6811538E-5, 0.98
1.0, 154.0, 4.0, -7.25, 139.25, 3.0556974E-5, 1.0926938E-4, 1.5901762E-5, 0.99
1.0, 154.0, 4.0, -7.25, 139.75, 3.0478866E-5, 1.1048125E-4, 1.5864074E-5, 1.0
1.0, 154.0, 4.0, -7.25, 140.25, 3.094022E-5, 1.0908597E-4, 1.5891477E-5, 1.0
1.0, 154.0, 4.0, -7.25, 140.75, 3.0492303E-5, 1.10151595E-4, 1.566294E-5, 1.0
1.0, 154.0, 4.0, -7.25, 141.25, 3.0116436E-5, 1.1154238E-4, 1.5467269E-5, 1.0
1.0, 154.0, 4.0, -7.25, 141.75, 2.9309916E-5, 1.0913396E-4, 1.5286327E-5, 1.0
1.0, 154.0, 4.0, -7.25, 142.25, 3.0759627E-5, 1.12415444E-4, 1.5791891E-5, 1.0
1.0, 154.0, 4.0, -7.25, 142.75, 3.3553395E-5, 1.1449679E-4, 1.721114E-5, 1.0
1.0, 154.0, 4.0, -7.25, 143.25, 3.3362594E-5, 1.14468035E-4, 1.7113649E-5, 1.0
1.0, 154.0, 4.0, -7.25, 143.75, 3.4709934E-5, 1.14392446E-4, 1.8036491E-5, 1.0
1.0, 154.0, 4.0, -7.25, 144.25, 3.5884474E-5, 1.1282191E-4, 1.8641907E-5, 1.0
1.0, 154.0, 4.0, -7.25, 144.75, 3.626658E-5, 1.128815E-4, 1.859593E-5, 1.0
1.0, 154.0, 4.0, -7.25, 145.25, 3.6762605E-5, 9.992078E-5, 1.8868295E-5, 1.0
1.0, 154.0, 4.0, -7.75, 131.25, 2.3737924E-5, 9.803137E-5, 1.22392685E-5, 1.0
