ID,Name,DateTime,Record,Status,Lat,Lon,Wind,Pressure,NE_34kt,SE_34kt,SW_34kt,NW_34kt,NE_50kt,SE_50kt,SW_50kt,NW_50kt,NE_64kt,SE_64kt,SW_64kt,NW_64kt
AL082014,GONZALO,2014-10-18T06:00:00Z,U,HU,33.7,-63.9,90,955,140,150,110,110,80,80,60,60,50,50,50,40
AL082014,GONZALO,2014-10-18T12:00:00Z,U,HU,35.6,-62.6,85,960,150,180,140,100,90,100,80,70,60,60,50,40
AL082014,GONZALO,2014-10-18T18:00:00Z,U,HU,38.2,-60.9,85,964,180,220,160,100,120,120,80,70,60,80,50,40
AL082014,GONZALO,2014-10-19T00:00:00Z,U,HU,41.2,-58.3,85,965,180,270,180,90,120,160,90,60,70,100,50,0
AL082014,GONZALO,2014-10-19T06:00:00Z,U,HU,44.5,-54.8,80,968,180,270,180,90,120,160,90,40,70,100,50,0
AL082014,GONZALO,2014-10-19T12:00:00Z,U,HU,47.8,-50.1,70,970,180,270,180,90,120,160,90,40,70,100,50,0
AL082014,GONZALO,2014-10-19T18:00:00Z,U,EX,50.6,-44.8,65,976,180,270,240,80,120,160,90,40,70,100,50,0
AL082014,GONZALO,2014-10-20T00:00:00Z,U,EX,52.6,-38.3,55,982,180,320,300,0,90,200,0,0,0,0,0,0
AL082014,GONZALO,2014-10-20T06:00:00Z,U,EX,53.9,-30.9,50,988,180,320,300,0,60,200,0,0,0,0,0,0
AL092014,HANNA,2014-10-21T00:00:00Z,U,LO,19.5,-95.3,25,1002,0,0,0,0,0,0,0,0,0,0,0,0
AL092014,HANNA,2014-10-21T06:00:00Z,U,LO,19.5,-94.8,25,1002,0,0,0,0,0,0,0,0,0,0,0,0
AL092014,HANNA,2014-10-21T12:00:00Z,U,LO,19.5,-94.2,25,1001,0,0,0,0,0,0,0,0,0,0,0,0
AL092014,HANNA,2014-10-21T18:00:00Z,U,LO,19.5,-93.7,30,1000,0,0,0,0,0,0,0,0,0,0,0,0
AL092014,HANNA,2014-10-22T00:00:00Z,U,TD,19.5,-93.3,30,1000,0,0,0,0,0,0,0,0,0,0,0,0
AL092014,HANNA,2014-10-22T06:00:00Z,U,TD,19.5,-92.9,30,1001,0,0,0,0,0,0,0,0,0,0,0,0
AL092014,HANNA,2014-10-22T12:00:00Z,U,TD,19.4,-92.4,30,1002,0,0,0,0,0,0,0,0,0,0,0,0
AL092014,HANNA,2014-10-22T18:00:00Z,U,TD,19.3,-91.9,30,1003,0,0,0,0,0,0,0,0,0,0,0,0
AL092014,HANNA,2014-10-23T00:00:00Z,U,LO,19.2,-91.3,25,1004,0,0,0,0,0,0,0,0,0,0,0,0
AL092014,HANNA,2014-10-23T06:00:00Z,U,LO,18.9,-90.8,20,1005,0,0,0,0,0,0,0,0,0,0,0,0
AL092014,HANNA,2014-10-23T12:00:00Z,U,LO,18.6,-90.5,20,1006,0,0,0,0,0,0,0,0,0,0,0,0
AL092014,HANNA,2014-10-23T18:00:00Z,U,LO,18.2,-90.0,20,1007,0,0,0,0,0,0,0,0,0,0,0,0
AL092014,HANNA,2014-10-24T00:00:00Z,U,LO,17.9,-89.4,20,1008,0,0,0,0,0,0,0,0,0,0,0,0
AL092014,HANNA,2014-10-24T06:00:00Z,U,LO,18.1,-88.5,20,1008,0,0,0,0,0,0,0,0,0,0,0,0
AL092014,HANNA,2014-10-24T12:00:00Z,U,LO,18.4,-87.7,20,1008,0,0,0,0,0,0,0,0,0,0,0,0
AL092014,HANNA,2014-10-24T18:00:00Z,U,LO,18.8,-87.0,20,1008,0,0,0,0,0,0,0,0,0,0,0,0
AL092014,HANNA,2014-10-25T00:00:00Z,U,DB,19.0,-86.2,20,1008,0,0,0,0,0,0,0,0,0,0,0,0
AL092014,HANNA,2014-10-25T06:00:00Z,U,DB,18.8,-85.3,20,1008,0,0,0,0,0,0,0,0,0,0,0,0
AL092014,HANNA,2014-10-25T12:00:00Z,U,DB,18.3,-84.5,25,1008,0,0,0,0,0,0,0,0,0,0,0,0
AL092014,HANNA,2014-10-25T18:00:00Z,U,DB,17.7,-83.7,25,1008,0,0,0,0,0,0,0,0,0,0,0,0
AL092014,HANNA,2014-10-26T00:00:00Z,U,DB,17.1,-82.9,25,1007,0,0,0,0,0,0,0,0,0,0,0,0
AL092014,HANNA,2014-10-26T06:00:00Z,U,DB,16.5,-82.2,25,1007,0,0,0,0,0,0,0,0,0,0,0,0
AL092014,HANNA,2014-10-26T12:00:00Z,U,LO,16.0,-81.8,30,1006,0,0,0,0,0,0,0,0,0,0,0,0
AL092014,HANNA,2014-10-26T18:00:00Z,U,LO,15.5,-81.8,30,1006,0,0,0,0,0,0,0,0,0,0,0,0
AL092014,HANNA,2014-10-27T00:00:00Z,U,TD,15.1,-82.0,30,1006,0,0,0,0,0,0,0,0,0,0,0,0
AL092014,HANNA,2014-10-27T06:00:00Z,U,TS,15.0,-82.4,35,1005,0,0,60,70,0,0,0,0,0,0,0,0
AL092014,HANNA,2014-10-27T12:00:00Z,U,TS,14.9,-83.0,35,1005,0,0,60,70,0,0,0,0,0,0,0,0
AL092014,HANNA,2014-10-27T16:00:00Z,L,TS,14.9,-83.3,35,1005,0,0,0,70,0,0,0,0,0,0,0,0
AL092014,HANNA,2014-10-27T18:00:00Z,U,TD,14.9,-83.5,30,1006,0,0,0,0,0,0,0,0,0,0,0,0
AL092014,HANNA,2014-10-28T00:00:00Z,U,TD,15.0,-84.3,30,1007,0,0,0,0,0,0,0,0,0,0,0,0
AL092014,HANNA,2014-10-28T06:00:00Z,U,LO,15.4,-85.2,25,1008,0,0,0,0,0,0,0,0,0,0,0,0
AL092014,HANNA,2014-10-28T12:00:00Z,U,LO,15.9,-85.9,20,1009,0,0,0,0,0,0,0,0,0,0,0,0
AL092014,HANNA,2014-10-28T18:00:00Z,U,LO,16.5,-86.7,20,1010,0,0,0,0,0,0,0,0,0,0,0,0
AL092014,HANNA,2014-10-29T00:00:00Z,U,LO,16.8,-87.6,20,1010,0,0,0,0,0,0,0,0,0,0,0,0
AL092014,HANNA,2014-10-29T06:00:00Z,U,LO,16.9,-88.6,20,1011,0,0,0,0,0,0,0,0,0,0,0,0
AL092014,HANNA,2014-10-29T12:00:00Z,U,LO,16.9,-89.6,20,1011,0,0,0,0,0,0,0,0,0,0,0,0
AL092014,HANNA,2014-10-29T18:00:00Z,U,LO,16.8,-90.5,15,1012,0,0,0,0,0,0,0,0,0,0,0,0
AL012015,ANA,2015-05-06T06:00:00Z,U,LO,26.8,-79.2,25,1016,0,0,0,0,0,0,0,0,0,0,0,0
AL012015,ANA,2015-05-06T12:00:00Z,U,LO,28.2,-78.5,25,1015,0,0,0,0,0,0,0,0,0,0,0,0
AL012015,ANA,2015-05-06T18:00:00Z,U,LO,29.7,-77.8,25,1014,0,0,0,0,0,0,0,0,0,0,0,0
AL012015,ANA,2015-05-07T00:00:00Z,U,LO,30.8,-77.5,30,1012,0,0,0,0,0,0,0,0,0,0,0,0
AL012015,ANA,2015-05-07T06:00:00Z,U,LO,30.7,-77.8,35,1010,0,0,0,100,0,0,0,0,0,0,0,0
AL012015,ANA,2015-05-07T12:00:00Z,U,LO,30.6,-77.5,40,1008,130,0,80,140,0,0,0,0,0,0,0,0
AL012015,ANA,2015-05-07T18:00:00Z,U,LO,31.2,-77.5,40,1005,140,80,80,140,0,0,0,0,0,0,0,0
AL012015,ANA,2015-05-08T00:00:00Z,U,SS,31.4,-77.6,40,1003,140,80,80,120,0,0,0,0,0,0,0,0
AL012015,ANA,2015-05-08T06:00:00Z,U,SS,31.5,-77.6,40,1002,140,80,80,120,0,0,0,0,0,0,0,0
AL012015,ANA,2015-05-08T12:00:00Z,U,SS,31.5,-77.5,40,1000,130,100,80,100,0,0,0,0,0,0,0,0
AL012015,ANA,2015-05-08T18:00:00Z,U,SS,31.6,-77.4,45,999,100,100,80,100,0,0,0,0,0,0,0,0
AL012015,ANA,2015-05-09T00:00:00Z,U,SS,31.9,-77.3,50,998,100,120,80,100,80,0,0,0,0,0,0,0
AL012015,ANA,2015-05-09T06:00:00Z,U,TS,32.2,-77.5,50,998,100,110,80,90,70,0,0,0,0,0,0,0
AL012015,ANA,2015-05-09T12:00:00Z,U,TS,32.5,-77.8,50,1001,100,110,80,90,50,50,0,0,0,0,0,0
AL012015,ANA,2015-05-09T18:00:00Z,U,TS,32.7,-78.0,45,1001,100,110,70,90,0,0,0,0,0,0,0,0
AL012015,ANA,2015-05-10T00:00:00Z,U,TS,33.1,-78.3,45,1001,90,110,60,50,0,0,0,0,0,0,0,0
AL012015,ANA,2015-05-10T06:00:00Z,U,TS,33.5,-78.6,40,1002,80,110,60,40,0,0,0,0,0,0,0,0
AL012015,ANA,2015-05-10T10:00:00Z,L,TS,33.8,-78.8,40,1002,70,110,60,40,0,0,0,0,0,0,0,0
AL012015,ANA,2015-05-10T12:00:00Z,U,TS,33.9,-78.8,35,1002,70,110,60,20,0,0,0,0,0,0,0,0
AL012015,ANA,2015-05-10T18:00:00Z,U,TD,34.3,-78.7,30,1006,0,0,0,0,0,0,0,0,0,0,0,0
AL012015,ANA,2015-05-11T00:00:00Z,U,TD,34.7,-78.5,30,1009,0,0,0,0,0,0,0,0,0,0,0,0
AL012015,ANA,2015-05-11T06:00:00Z,U,TD,35.5,-78.0,30,1010,0,0,0,0,0,0,0,0,0,0,0,0
AL012015,ANA,2015-05-11T12:00:00Z,U,TD,36.2,-77.3,30,1012,0,0,0,0,0,0,0,0,0,0,0,0
AL012015,ANA,2015-05-11T18:00:00Z,U,TD,37.0,-76.3,30,1012,0,0,0,0,0,0,0,0,0,0,0,0
AL012015,ANA,2015-05-12T00:00:00Z,U,LO,38.1,-75.1,30,1012,0,0,0,0,0,0,0,0,0,0,0,0
AL012015,ANA,2015-05-12T06:00:00Z,U,LO,39.3,-73.1,25,1011,0,0,0,0,0,0,0,0,0,0,0,0
AL012015,ANA,2015-05-12T12:00:00Z,U,LO,40.8,-70.7,25,1009,0,0,0,0,0,0,0,0,0,0,0,0
AL012015,ANA,2015-05-12T18:00:00Z,U,LO,43.0,-67.0,25,1005,0,0,0,0,0,0,0,0,0,0,0,0
AL022015,BILL,2015-06-16T00:00:00Z,U,TS,27.0,-94.3,45,1005,140,130,0,0,0,0,0,0,0,0,0,0
AL022015,BILL,2015-06-16T06:00:00Z,U,TS,27.6,-95.2,45,1001,130,130,0,0,0,0,0,0,0,0,0,0
AL022015,BILL,2015-06-16T12:00:00Z,U,TS,28.0,-96.0,50,997,130,130,0,30,20,20,0,0,0,0,0,0
AL022015,BILL,2015-06-16T16:45:00Z,L,TS,28.2,-96.7,50,997,130,130,0,30,20,20,0,0,0,0,0,0
AL022015,BILL,2015-06-16T18:00:00Z,U,TS,28.2,-96.7,50,997,130,130,0,30,20,20,0,0,0,0,0,0
AL022015,BILL,2015-06-17T00:00:00Z,U,TS,29.1,-96.9,40,998,0,130,0,0,0,0,0,0,0,0,0,0
AL022015,BILL,2015-06-17T06:00:00Z,U,TD,30.3,-97.1,30,999,0,0,0,0,0,0,0,0,0,0,0,0
AL022015,BILL,2015-06-17T12:00:00Z,U,TD,31.7,-97.4,30,999,0,0,0,0,0,0,0,0,0,0,0,0
AL022015,BILL,2015-06-17T18:00:00Z,U,TD,32.6,-97.5,25,999,0,0,0,0,0,0,0,0,0,0,0,0
AL022015,BILL,2015-06-18T00:00:00Z,U,TD,33.5,-97.3,25,1000,0,0,0,0,0,0,0,0,0,0,0,0
AL022015,BILL,2015-06-18T06:00:00Z,U,TD,34.2,-96.9,25,1002,0,0,0,0,0,0,0,0,0,0,0,0
AL022015,BILL,2015-06-18T12:00:00Z,U,TD,34.8,-96.3,20,1003,0,0,0,0,0,0,0,0,0,0,0,0
AL022015,BILL,2015-06-18T18:00:00Z,U,LO,35.2,-95.5,15,1004,0,0,0,0,0,0,0,0,0,0,0,0
AL022015,BILL,2015-06-19T00:00:00Z,U,LO,35.6,-94.5,15,1005,0,0,0,0,0,0,0,0,0,0,0,0
AL022015,BILL,2015-06-19T06:00:00Z,U,LO,35.9,-93.5,15,1006,0,0,0,0,0,0,0,0,0,0,0,0
AL022015,BILL,2015-06-19T12:00:00Z,U,LO,36.3,-92.3,15,1006,0,0,0,0,0,0,0,0,0,0,0,0
AL022015,BILL,2015-06-19T18:00:00Z,U,LO,36.9,-90.9,20,1005,0,0,0,0,0,0,0,0,0,0,0,0
AL022015,BILL,2015-06-20T00:00:00Z,U,LO,37.4,-89.4,20,1004,0,0,0,0,0,0,0,0,0,0,0,0
AL022015,BILL,2015-06-20T06:00:00Z,U,LO,37.8,-87.8,15,1002,0,0,0,0,0,0,0,0,0,0,0,0
AL022015,BILL,2015-06-20T12:00:00Z,U,LO,38.2,-85.8,15,1001,0,0,0,0,0,0,0,0,0,0,0,0
AL022015,BILL,2015-06-20T18:00:00Z,U,LO,38.5,-83.7,15,1003,0,0,0,0,0,0,0,0,0,0,0,0
AL022015,BILL,2015-06-21T00:00:00Z,U,LO,38.9,-81.3,15,1006,0,0,0,0,0,0,0,0,0,0,0,0
AL032015,CLAUDETTE,2015-07-12T00:00:00Z,U,LO,35.4,-75.4,25,1010,0,0,0,0,0,0,0,0,0,0,0,0
AL032015,CLAUDETTE,2015-07-12T06:00:00Z,U,LO,35.3,-74.6,25,1010,0,0,0,0,0,0,0,0,0,0,0,0
AL032015,CLAUDETTE,2015-07-12T12:00:00Z,U,LO,35.2,-73.6,25,1010,0,0,0,0,0,0,0,0,0,0,0,0
AL032015,CLAUDETTE,2015-07-12T18:00:00Z,U,LO,35.3,-72.8,25,1010,0,0,0,0,0,0,0,0,0,0,0,0
AL032015,CLAUDETTE,2015-07-13T00:00:00Z,U,LO,35.5,-72.2,25,1010,0,0,0,0,0,0,0,0,0,0,0,0
AL032015,CLAUDETTE,2015-07-13T06:00:00Z,U,TD,36.0,-71.1,30,1008,0,0,0,0,0,0,0,0,0,0,0,0
AL032015,CLAUDETTE,2015-07-13T12:00:00Z,U,TS,36.8,-69.4,40,1005,60,50,20,30,0,0,0,0,0,0,0,0
AL032015,CLAUDETTE,2015-07-13T18:00:00Z,U,TS,37.6,-67.5,45,1003,60,50,20,30,0,0,0,0,0,0,0,0
AL032015,CLAUDETTE,2015-07-14T00:00:00Z,U,TS,38.4,-65.7,45,1004,60,50,20,30,0,0,0,0,0,0,0,0
AL032015,CLAUDETTE,2015-07-14T06:00:00Z,U,TS,39.4,-64.1,45,1004,60,60,40,20,0,0,0,0,0,0,0,0
AL032015,CLAUDETTE,2015-07-14T12:00:00Z,U,TS,40.7,-62.0,45,1004,60,70,60,0,0,0,0,0,0,0,0,0
AL032015,CLAUDETTE,2015-07-14T18:00:00Z,U,TS,42.0,-60.0,40,1004,60,70,60,0,0,0,0,0,0,0,0,0
AL032015,CLAUDETTE,2015-07-15T00:00:00Z,U,LO,43.5,-58.2,35,1004,60,70,60,0,0,0,0,0,0,0,0,0
AL032015,CLAUDETTE,2015-07-15T06:00:00Z,U,LO,45.0,-56.9,30,1004,0,0,0,0,0,0,0,0,0,0,0,0
AL032015,CLAUDETTE,2015-07-15T12:00:00Z,U,LO,46.0,-55.9,30,1004,0,0,0,0,0,0,0,0,0,0,0,0
AL042015,DANNY,2015-08-17T00:00:00Z,U,LO,9.6,-29.3,25,1011,0,0,0,0,0,0,0,0,0,0,0,0
AL042015,DANNY,2015-08-17T06:00:00Z,U,LO,9.6,-30.4,25,1011,0,0,0,0,0,0,0,0,0,0,0,0
AL042015,DANNY,2015-08-17T12:00:00Z,U,LO,9.7,-31.5,25,1011,0,0,0,0,0,0,0,0,0,0,0,0
AL042015,DANNY,2015-08-17T18:00:00Z,U,LO,10.0,-32.6,25,1010,0,0,0,0,0,0,0,0,0,0,0,0
AL042015,DANNY,2015-08-18T00:00:00Z,U,LO,10.3,-33.7,25,1010,0,0,0,0,0,0,0,0,0,0,0,0
AL042015,DANNY,2015-08-18T06:00:00Z,U,TD,10.4,-34.8,30,1009,0,0,0,0,0,0,0,0,0,0,0,0
AL042015,DANNY,2015-08-18T12:00:00Z,U,TS,10.5,-35.9,35,1008,40,0,0,40,0,0,0,0,0,0,0,0
AL042015,DANNY,2015-08-18T18:00:00Z,U,TS,10.7,-37.1,40,1006,40,30,0,40,0,0,0,0,0,0,0,0
AL042015,DANNY,2015-08-19T00:00:00Z,U,TS,10.9,-38.4,45,1005,50,30,0,40,0,0,0,0,0,0,0,0
AL042015,DANNY,2015-08-19T06:00:00Z,U,TS,11.0,-39.5,45,1003,50,30,0,40,0,0,0,0,0,0,0,0
AL042015,DANNY,2015-08-19T12:00:00Z,U,TS,11.2,-40.6,45,1002,50,30,30,40,0,0,0,0,0,0,0,0
AL042015,DANNY,2015-08-19T18:00:00Z,U,TS,11.5,-41.5,50,1001,50,30,20,40,20,0,0,0,0,0,0,0
AL042015,DANNY,2015-08-20T00:00:00Z,U,TS,11.7,-42.5,55,1000,50,30,20,40,20,0,0,20,0,0,0,0
AL042015,DANNY,2015-08-20T06:00:00Z,U,TS,11.9,-43.5,60,998,50,30,20,40,20,10,10,20,0,0,0,0
AL042015,DANNY,2015-08-20T12:00:00Z,U,HU,12.3,-44.4,65,995,50,30,30,40,20,20,20,20,10,10,10,10
AL042015,DANNY,2015-08-20T18:00:00Z,U,HU,12.8,-45.3,75,990,50,30,30,40,20,20,20,20,10,10,10,10
AL042015,DANNY,2015-08-21T00:00:00Z,U,HU,13.2,-46.2,85,981,50,30,30,40,20,20,20,20,10,10,10,10
AL042015,DANNY,2015-08-21T06:00:00Z,U,HU,13.5,-47.0,95,973,50,30,30,40,20,20,20,20,10,10,10,10
AL042015,DANNY,2015-08-21T12:00:00Z,U,HU,13.8,-47.8,110,960,50,30,30,50,30,20,20,30,15,10,10,15
AL042015,DANNY,2015-08-21T18:00:00Z,U,HU,14.3,-48.6,105,966,50,30,30,50,30,20,20,30,15,10,10,15
AL042015,DANNY,2015-08-22T00:00:00Z,U,HU,14.7,-49.4,95,973,50,30,30,50,30,20,20,30,15,10,10,15
AL042015,DANNY,2015-08-22T06:00:00Z,U,HU,15.0,-50.3,85,980,50,30,30,50,30,20,20,30,15,10,10,15
AL042015,DANNY,2015-08-22T12:00:00Z,U,HU,15.3,-51.4,75,985,50,30,30,50,30,20,20,30,15,10,10,15
AL042015,DANNY,2015-08-22T18:00:00Z,U,HU,15.5,-52.7,65,990,50,30,30,50,30,20,20,30,10,10,0,0
AL042015,DANNY,2015-08-23T00:00:00Z,U,TS,15.6,-54.0,55,999,50,30,20,50,20,0,0,20,0,0,0,0
AL042015,DANNY,2015-08-23T06:00:00Z,U,TS,15.7,-55.3,50,1001,50,30,20,50,20,0,0,0,0,0,0,0
AL042015,DANNY,2015-08-23T12:00:00Z,U,TS,15.7,-56.7,45,1002,50,30,20,40,0,0,0,0,0,0,0,0
AL042015,DANNY,2015-08-23T18:00:00Z,U,TS,15.6,-58.2,40,1004,50,30,0,40,0,0,0,0,0,0,0,0
AL042015,DANNY,2015-08-24T00:00:00Z,U,TS,15.6,-59.3,40,1007,50,30,0,0,0,0,0,0,0,0,0,0
AL042015,DANNY,2015-08-24T06:00:00Z,U,TS,15.8,-60.4,35,1008,50,30,0,0,0,0,0,0,0,0,0,0
AL042015,DANNY,2015-08-24T12:00:00Z,U,TD,15.8,-61.3,30,1009,0,0,0,0,0,0,0,0,0,0,0,0
AL052015,ERIKA,2015-08-24T18:00:00Z,U,TS,14.3,-45.1,40,1003,70,70,0,0,0,0,0,0,0,0,0,0
AL052015,ERIKA,2015-08-25T00:00:00Z,U,TS,14.4,-46.9,40,1003,70,70,0,0,0,0,0,0,0,0,0,0
AL052015,ERIKA,2015-08-25T06:00:00Z,U,TS,14.7,-48.6,40,1003,70,70,0,0,0,0,0,0,0,0,0,0
AL052015,ERIKA,2015-08-25T12:00:00Z,U,TS,15.0,-50.2,40,1003,70,70,0,0,0,0,0,0,0,0,0,0
AL052015,ERIKA,2015-08-25T18:00:00Z,U,TS,15.3,-51.9,35,1004,70,70,0,0,0,0,0,0,0,0,0,0
AL052015,ERIKA,2015-08-26T00:00:00Z,U,TS,15.7,-53.6,35,1006,90,70,0,0,0,0,0,0,0,0,0,0
AL052015,ERIKA,2015-08-26T06:00:00Z,U,TS,15.9,-55.2,35,1005,90,70,0,0,0,0,0,0,0,0,0,0
AL052015,ERIKA,2015-08-26T12:00:00Z,U,TS,16.2,-56.8,40,1005,90,90,0,0,0,0,0,0,0,0,0,0
AL052015,ERIKA,2015-08-26T18:00:00Z,U,TS,16.4,-58.2,40,1005,90,90,0,0,0,0,0,0,0,0,0,0
AL052015,ERIKA,2015-08-27T00:00:00Z,U,TS,16.6,-59.5,40,1006,90,90,0,0,0,0,0,0,0,0,0,0
AL052015,ERIKA,2015-08-27T06:00:00Z,U,TS,16.5,-60.8,45,1001,100,100,0,0,0,0,0,0,0,0,0,0
AL052015,ERIKA,2015-08-27T12:00:00Z,U,TS,16.5,-62.2,45,1004,120,120,0,0,0,0,0,0,0,0,0,0
AL052015,ERIKA,2015-08-27T18:00:00Z,U,TS,16.6,-63.6,45,1006,120,120,0,0,0,0,0,0,0,0,0,0
AL052015,ERIKA,2015-08-28T00:00:00Z,U,TS,17.2,-65.1,45,1006,120,120,0,0,0,0,0,0,0,0,0,0
AL052015,ERIKA,2015-08-28T06:00:00Z,U,TS,17.5,-66.8,45,1006,140,120,0,0,0,0,0,0,0,0,0,0
AL052015,ERIKA,2015-08-28T12:00:00Z,U,TS,17.6,-68.6,45,1008,140,120,0,0,0,0,0,0,0,0,0,0
AL062015,FRED,2015-08-30T00:00:00Z,U,TD,11.6,-17.5,30,1007,0,0,0,0,0,0,0,0,0,0,0,0
AL062015,FRED,2015-08-30T06:00:00Z,U,TS,12.2,-18.4,35,1005,30,30,0,30,0,0,0,0,0,0,0,0
AL062015,FRED,2015-08-30T12:00:00Z,U,TS,13.1,-19.5,45,1004,50,50,0,30,0,0,0,0,0,0,0,0
AL062015,FRED,2015-08-30T18:00:00Z,U,TS,14.0,-20.7,55,998,60,60,30,50,30,30,10,20,0,0,0,0
AL062015,FRED,2015-08-31T00:00:00Z,U,HU,14.6,-21.7,65,992,70,70,50,60,40,40,20,30,10,10,10,10
AL062015,FRED,2015-08-31T06:00:00Z,U,HU,15.3,-22.5,70,989,70,70,50,60,40,40,20,30,15,10,10,15
AL062015,FRED,2015-08-31T12:00:00Z,U,HU,16.1,-23.3,75,986,70,70,50,60,40,40,20,30,15,10,10,15
AL062015,FRED,2015-08-31T18:00:00Z,U,HU,16.8,-24.1,70,988,70,70,50,60,40,40,20,30,15,10,10,15
AL062015,FRED,2015-09-01T00:00:00Z,U,HU,17.4,-24.9,65,991,70,70,50,60,40,40,20,30,10,10,0,10
AL062015,FRED,2015-09-01T06:00:00Z,U,TS,17.8,-25.7,60,994,70,70,40,60,30,30,0,30,0,0,0,0
AL062015,FRED,2015-09-01T12:00:00Z,U,TS,18.2,-26.7,50,1000,70,40,40,70,30,0,0,30,0,0,0,0
AL062015,FRED,2015-09-01T18:00:00Z,U,TS,18.7,-27.6,45,1003,70,40,40,70,0,0,0,0,0,0,0,0
AL062015,FRED,2015-09-02T00:00:00Z,U,TS,19.1,-28.7,45,1003,70,40,40,70,0,0,0,0,0,0,0,0
AL062015,FRED,2015-09-02T06:00:00Z,U,TS,19.3,-29.7,40,1004,70,40,40,70,0,0,0,0,0,0,0,0
AL062015,FRED,2015-09-02T12:00:00Z,U,TS,19.6,-30.5,40,1005,60,40,0,50,0,0,0,0,0,0,0,0
AL062015,FRED,2015-09-02T18:00:00Z,U,TS,20.0,-31.4,35,1006,60,30,0,50,0,0,0,0,0,0,0,0
AL062015,FRED,2015-09-03T00:00:00Z,U,TS,20.4,-32.2,35,1006,60,30,0,50,0,0,0,0,0,0,0,0
AL062015,FRED,2015-09-03T06:00:00Z,U,TS,20.7,-32.9,40,1005,60,40,0,40,0,0,0,0,0,0,0,0
AL062015,FRED,2015-09-03T12:00:00Z,U,TS,21.3,-33.7,40,1005,60,40,0,40,0,0,0,0,0,0,0,0
AL062015,FRED,2015-09-03T18:00:00Z,U,TS,21.8,-34.9,35,1005,60,40,0,40,0,0,0,0,0,0,0,0
AL062015,FRED,2015-09-04T00:00:00Z,U,TS,21.9,-36.0,35,1005,60,40,0,40,0,0,0,0,0,0,0,0
AL062015,FRED,2015-09-04T06:00:00Z,U,TS,22.0,-36.9,35,1005,60,40,0,40,0,0,0,0,0,0,0,0
AL062015,FRED,2015-09-04T12:00:00Z,U,TD,22.2,-37.9,30,1005,0,0,0,0,0,0,0,0,0,0,0,0
AL062015,FRED,2015-09-04T18:00:00Z,U,TD,22.4,-38.7,30,1006,0,0,0,0,0,0,0,0,0,0,0,0
AL062015,FRED,2015-09-05T00:00:00Z,U,TS,22.7,-39.6,35,1006,30,0,0,0,0,0,0,0,0,0,0,0
AL062015,FRED,2015-09-05T06:00:00Z,U,TS,23.0,-40.6,35,1007,30,0,0,0,0,0,0,0,0,0,0,0
AL062015,FRED,2015-09-05T12:00:00Z,U,TD,23.3,-41.5,30,1008,0,0,0,0,0,0,0,0,0,0,0,0
AL062015,FRED,2015-09-05T18:00:00Z,U,TD,23.5,-42.2,30,1008,0,0,0,0,0,0,0,0,0,0,0,0
AL062015,FRED,2015-09-06T00:00:00Z,U,TD,23.8,-42.9,30,1009,0,0,0,0,0,0,0,0,0,0,0,0
AL062015,FRED,2015-09-06T06:00:00Z,U,TD,24.5,-43.3,30,1010,0,0,0,0,0,0,0,0,0,0,0,0
AL062015,FRED,2015-09-06T12:00:00Z,U,TD,25.3,-43.2,25,1010,0,0,0,0,0,0,0,0,0,0,0,0
AL072015,GRACE,2015-09-05T06:00:00Z,U,TD,12.0,-23.1,25,1010,0,0,0,0,0,0,0,0,0,0,0,0
AL072015,GRACE,2015-09-05T12:00:00Z,U,TD,12.2,-24.4,30,1008,0,0,0,0,0,0,0,0,0,0,0,0
AL072015,GRACE,2015-09-05T18:00:00Z,U,TS,12.3,-25.7,35,1007,30,0,0,30,0,0,0,0,0,0,0,0
AL072015,GRACE,2015-09-06T00:00:00Z,U,TS,12.4,-26.9,40,1005,30,0,0,30,0,0,0,0,0,0,0,0
AL072015,GRACE,2015-09-06T06:00:00Z,U,TS,12.5,-28.0,45,1002,50,30,30,50,0,0,0,0,0,0,0,0
AL072015,GRACE,2015-09-06T12:00:00Z,U,TS,12.7,-29.2,50,1000,50,30,30,50,20,0,0,0,0,0,0,0
AL072015,GRACE,2015-09-06T18:00:00Z,U,TS,12.9,-30.5,45,1002,50,30,30,50,0,0,0,0,0,0,0,0
AL072015,GRACE,2015-09-07T00:00:00Z,U,TS,13.2,-31.9,45,1002,50,30,30,50,0,0,0,0,0,0,0,0
AL072015,GRACE,2015-09-07T06:00:00Z,U,TS,13.5,-33.4,45,1002,50,30,30,50,0,0,0,0,0,0,0,0
AL072015,GRACE,2015-09-07T12:00:00Z,U,TS,13.7,-35.0,40,1004,50,20,20,50,0,0,0,0,0,0,0,0
AL072015,GRACE,2015-09-07T18:00:00Z,U,TS,13.8,-36.7,40,1004,50,0,0,50,0,0,0,0,0,0,0,0
AL072015,GRACE,2015-09-08T00:00:00Z,U,TS,13.9,-38.4,35,1005,40,0,0,40,0,0,0,0,0,0,0,0
AL072015,GRACE,2015-09-08T06:00:00Z,U,TS,14.0,-40.1,35,1005,40,0,0,40,0,0,0,0,0,0,0,0
AL072015,GRACE,2015-09-08T12:00:00Z,U,TD,14.0,-41.8,30,1006,0,0,0,0,0,0,0,0,0,0,0,0
AL072015,GRACE,2015-09-08T18:00:00Z,U,TD,14.0,-43.4,30,1006,0,0,0,0,0,0,0,0,0,0,0,0
